,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,term_deposit
5144,60,retired,divorced,secondary,no,545,yes,no,unknown,6,may,1,-1,0,unknown,yes
5145,22,blue-collar,single,secondary,no,-51,yes,no,cellular,15,may,1,-1,0,unknown,yes
5146,32,management,married,tertiary,no,2737,yes,yes,unknown,23,may,1,-1,0,unknown,no
5147,32,technician,single,secondary,no,271,yes,yes,cellular,11,may,2,-1,0,unknown,no
5148,28,blue-collar,single,secondary,no,-337,no,yes,cellular,23,jul,1,-1,0,unknown,no
5149,48,services,divorced,secondary,no,361,no,no,cellular,17,nov,1,-1,0,unknown,no
5150,52,retired,married,unknown,no,3303,no,no,unknown,6,jun,1,-1,0,unknown,no
5151,57,services,married,primary,no,491,yes,no,cellular,15,apr,3,-1,0,unknown,yes
5152,39,admin.,divorced,secondary,no,878,yes,no,cellular,15,may,5,-1,0,unknown,yes
5153,42,blue-collar,single,primary,no,-68,yes,yes,unknown,26,may,1,-1,0,unknown,no
5154,43,blue-collar,married,primary,no,-418,yes,yes,cellular,14,may,2,-1,0,unknown,no
5155,41,blue-collar,single,secondary,no,184,yes,no,unknown,9,may,2,-1,0,unknown,no
5156,26,admin.,single,tertiary,no,313,no,yes,cellular,2,jun,1,96,2,success,yes
5157,40,services,single,secondary,no,224,yes,no,cellular,17,apr,2,-1,0,unknown,yes
5158,29,student,single,unknown,no,10332,no,no,cellular,2,nov,3,-1,0,unknown,yes
5159,28,blue-collar,single,primary,no,54,yes,no,cellular,14,may,1,371,1,other,yes
5160,48,management,divorced,tertiary,no,17964,yes,no,cellular,1,sep,1,98,5,success,yes
5161,47,management,married,tertiary,no,2473,yes,yes,cellular,31,jul,2,-1,0,unknown,no
5162,34,blue-collar,single,secondary,no,1759,no,yes,cellular,25,jul,1,-1,0,unknown,yes
5163,58,entrepreneur,married,secondary,no,3,no,no,unknown,19,jun,5,-1,0,unknown,no
5164,52,technician,married,tertiary,no,646,yes,no,cellular,20,apr,1,-1,0,unknown,no
5165,37,technician,married,secondary,no,1633,yes,no,unknown,19,may,3,-1,0,unknown,no
5166,41,technician,single,tertiary,no,-89,yes,no,cellular,3,feb,4,251,4,failure,no
5167,55,admin.,married,unknown,no,2038,no,no,cellular,9,apr,1,-1,0,unknown,yes
5168,30,management,single,tertiary,no,398,no,no,cellular,24,apr,2,-1,0,unknown,yes
5169,26,services,single,secondary,no,0,yes,no,cellular,15,may,8,-1,0,unknown,no
5170,42,blue-collar,married,unknown,no,1323,yes,no,unknown,19,may,1,-1,0,unknown,no
5171,32,admin.,single,secondary,no,212,no,no,cellular,7,jul,5,-1,0,unknown,yes
5172,43,services,married,tertiary,no,4216,no,no,cellular,24,dec,2,195,2,success,yes
5173,52,admin.,single,secondary,no,-528,yes,yes,cellular,1,jun,2,-1,0,unknown,yes
5174,36,management,single,tertiary,no,0,no,no,cellular,27,aug,2,-1,0,unknown,no
5175,60,blue-collar,divorced,secondary,no,0,yes,no,unknown,29,may,1,-1,0,unknown,yes
5176,30,admin.,married,tertiary,no,26,yes,no,cellular,16,apr,1,323,1,failure,no
5177,30,blue-collar,married,secondary,no,-2,yes,no,unknown,9,may,2,-1,0,unknown,no
5178,43,admin.,married,secondary,no,0,no,no,cellular,31,jul,8,-1,0,unknown,no
5179,38,management,divorced,tertiary,no,2350,no,no,cellular,25,aug,12,-1,0,unknown,no
5180,31,management,married,tertiary,no,10884,no,no,cellular,10,aug,3,98,2,success,yes
5181,42,blue-collar,married,secondary,no,1307,yes,no,unknown,30,may,3,-1,0,unknown,no
5182,60,blue-collar,married,primary,no,5,no,no,cellular,29,oct,1,-1,0,unknown,yes
5183,32,self-employed,single,tertiary,no,0,yes,no,cellular,6,may,1,-1,0,unknown,yes
5184,19,student,single,primary,no,0,no,no,cellular,4,may,4,-1,0,unknown,no
5185,49,technician,married,tertiary,no,1235,no,no,cellular,13,aug,3,-1,0,unknown,yes
5186,37,management,married,tertiary,no,308,yes,no,unknown,7,may,3,-1,0,unknown,no
5187,25,blue-collar,single,secondary,no,2007,no,no,cellular,12,jan,2,-1,0,unknown,yes
5188,43,unemployed,single,primary,no,264,no,no,cellular,4,feb,2,-1,0,unknown,no
5189,28,technician,single,unknown,no,0,yes,no,cellular,27,oct,1,267,1,failure,yes
5190,38,entrepreneur,married,tertiary,no,227,yes,no,cellular,4,feb,1,209,1,failure,no
5191,27,services,single,secondary,no,259,yes,no,unknown,23,may,10,-1,0,unknown,no
5192,47,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,6,-1,0,unknown,yes
5193,44,management,married,tertiary,no,4119,yes,yes,telephone,21,nov,1,-1,0,unknown,yes
5194,35,technician,single,tertiary,no,6763,no,no,telephone,31,jul,4,-1,0,unknown,no
5195,30,technician,single,tertiary,no,178,no,no,cellular,17,jul,3,-1,0,unknown,yes
5196,29,admin.,single,secondary,no,27,yes,no,cellular,6,may,1,-1,0,unknown,yes
5197,62,technician,married,secondary,no,973,no,no,cellular,2,feb,1,-1,0,unknown,yes
5198,29,student,single,tertiary,no,5,no,no,cellular,15,jul,5,-1,0,unknown,yes
5199,36,management,divorced,tertiary,yes,36,no,no,cellular,6,aug,4,-1,0,unknown,yes
5200,37,blue-collar,married,secondary,no,1736,no,yes,unknown,18,jun,1,-1,0,unknown,no
5201,45,management,married,secondary,no,1546,no,no,telephone,21,nov,2,-1,0,unknown,no
5202,40,unemployed,married,tertiary,no,2430,no,no,cellular,24,aug,2,-1,0,unknown,no
5203,26,blue-collar,married,secondary,no,246,yes,no,unknown,16,may,3,-1,0,unknown,yes
5204,40,management,married,tertiary,no,9366,no,no,cellular,11,nov,3,-1,0,unknown,yes
5205,55,management,single,secondary,no,1507,yes,no,cellular,30,jul,3,-1,0,unknown,no
5206,35,admin.,married,secondary,no,5768,yes,yes,unknown,9,jun,1,-1,0,unknown,no
5207,52,entrepreneur,married,tertiary,yes,-2,no,no,cellular,18,nov,1,-1,0,unknown,no
5208,33,technician,married,tertiary,no,1699,no,no,cellular,6,nov,2,94,1,success,yes
5209,56,unemployed,married,unknown,no,846,yes,no,telephone,30,jul,7,-1,0,unknown,no
5210,33,admin.,married,secondary,no,95,yes,no,cellular,30,apr,1,-1,0,unknown,yes
5211,56,management,married,tertiary,no,94,no,no,cellular,23,jul,3,-1,0,unknown,no
5212,23,student,single,secondary,no,4126,no,no,cellular,25,mar,2,-1,0,unknown,yes
5213,38,retired,single,secondary,no,44,no,no,unknown,29,may,1,-1,0,unknown,no
5214,37,admin.,married,secondary,no,1110,yes,no,telephone,22,jul,11,-1,0,unknown,yes
5215,40,services,married,secondary,no,884,no,no,cellular,15,jul,4,-1,0,unknown,no
5216,41,services,single,secondary,no,-68,yes,no,cellular,3,apr,3,-1,0,unknown,no
5217,37,technician,married,secondary,no,1762,no,no,cellular,16,apr,2,-1,0,unknown,yes
5218,30,technician,divorced,secondary,no,0,no,no,cellular,21,jul,1,-1,0,unknown,no
5219,39,blue-collar,single,primary,no,267,no,no,cellular,18,nov,1,-1,0,unknown,no
5220,34,blue-collar,married,secondary,no,751,yes,yes,cellular,17,nov,1,-1,0,unknown,yes
5221,27,management,single,secondary,no,843,no,no,cellular,8,jan,1,-1,0,unknown,yes
5222,32,management,single,tertiary,no,41,no,no,cellular,21,aug,5,-1,0,unknown,yes
5223,53,self-employed,married,primary,no,4576,no,no,telephone,30,jul,2,-1,0,unknown,no
5224,32,management,single,tertiary,no,20,no,no,cellular,14,aug,2,-1,0,unknown,yes
5225,60,admin.,married,secondary,no,3547,no,no,telephone,15,jun,6,-1,0,unknown,yes
5226,35,management,married,tertiary,no,656,yes,yes,cellular,21,nov,4,-1,0,unknown,no
5227,49,services,married,secondary,no,-301,yes,no,cellular,12,may,4,-1,0,unknown,no
5228,46,services,married,secondary,no,1757,yes,no,unknown,14,may,4,-1,0,unknown,no
5229,32,blue-collar,single,primary,no,1450,yes,no,cellular,6,feb,6,273,1,other,no
5230,43,services,married,primary,no,448,yes,no,unknown,26,may,6,-1,0,unknown,no
5231,29,technician,single,secondary,no,382,no,no,cellular,27,aug,3,202,3,other,no
5232,53,management,married,tertiary,no,8627,no,no,cellular,10,feb,1,-1,0,unknown,no
5233,40,technician,single,secondary,no,5637,yes,no,unknown,30,may,3,-1,0,unknown,yes
5234,30,management,married,tertiary,no,101,yes,no,cellular,17,nov,1,123,1,failure,no
5235,47,technician,married,secondary,no,293,no,no,cellular,3,mar,1,-1,0,unknown,yes
5236,30,management,married,tertiary,no,859,yes,no,unknown,20,may,3,-1,0,unknown,no
5237,32,technician,married,secondary,no,791,yes,no,unknown,21,may,2,-1,0,unknown,yes
5238,37,management,single,tertiary,no,2576,yes,no,cellular,13,may,1,-1,0,unknown,no
5239,42,blue-collar,single,primary,no,-95,yes,no,cellular,6,may,1,-1,0,unknown,no
5240,51,unemployed,married,primary,no,1162,yes,no,cellular,25,jul,1,-1,0,unknown,yes
5241,55,management,married,unknown,no,1504,yes,no,cellular,31,aug,3,101,2,success,yes
5242,48,services,married,secondary,no,260,no,no,cellular,12,aug,5,-1,0,unknown,no
5243,70,retired,married,secondary,no,1853,no,no,telephone,26,aug,1,-1,0,unknown,yes
5244,34,self-employed,single,tertiary,no,589,yes,no,telephone,8,may,4,367,1,other,no
5245,41,technician,married,secondary,no,965,no,no,cellular,22,aug,10,-1,0,unknown,yes
5246,25,technician,married,tertiary,no,839,yes,no,cellular,18,may,3,-1,0,unknown,yes
5247,44,management,married,tertiary,no,318,no,no,cellular,18,nov,2,-1,0,unknown,no
5248,47,blue-collar,married,secondary,no,762,yes,no,unknown,29,may,3,-1,0,unknown,no
5249,31,management,single,tertiary,no,617,no,no,cellular,4,jun,1,97,2,success,yes
5250,33,technician,single,secondary,no,235,yes,no,cellular,20,apr,1,-1,0,unknown,no
5251,37,management,married,tertiary,no,1276,no,no,cellular,14,aug,2,-1,0,unknown,yes
5252,41,management,married,tertiary,no,27696,no,no,cellular,12,aug,2,104,1,failure,yes
5253,40,housemaid,married,secondary,no,1029,yes,yes,cellular,17,nov,2,117,3,failure,no
5254,39,management,married,secondary,no,0,no,no,cellular,28,jan,2,-1,0,unknown,no
5255,44,management,married,tertiary,no,2383,no,no,cellular,1,jul,2,-1,0,unknown,yes
5256,40,self-employed,single,tertiary,no,10346,no,no,cellular,15,jun,2,207,1,other,yes
5257,35,blue-collar,married,primary,no,22,yes,no,cellular,15,may,2,302,2,other,yes
5258,52,blue-collar,divorced,primary,no,98,no,yes,telephone,9,jul,1,-1,0,unknown,no
5259,34,entrepreneur,married,tertiary,no,10350,yes,no,unknown,8,may,3,-1,0,unknown,no
5260,33,blue-collar,divorced,secondary,no,75,yes,yes,unknown,12,may,2,-1,0,unknown,no
5261,45,retired,married,primary,no,1152,no,no,unknown,18,jun,2,-1,0,unknown,no
5262,36,technician,single,tertiary,no,197,no,no,cellular,30,apr,1,-1,0,unknown,yes
5263,41,management,married,tertiary,no,254,no,no,cellular,9,jun,2,294,2,failure,yes
5264,43,management,divorced,secondary,no,1387,no,no,telephone,23,jul,2,-1,0,unknown,no
5265,50,management,married,tertiary,no,383,no,yes,cellular,11,jul,2,-1,0,unknown,no
5266,35,management,single,tertiary,no,471,no,no,cellular,5,jun,2,-1,0,unknown,yes
5267,52,housemaid,married,primary,no,994,no,no,cellular,17,jul,3,-1,0,unknown,no
5268,41,technician,married,secondary,no,1066,no,no,cellular,11,feb,3,-1,0,unknown,yes
5269,46,housemaid,divorced,primary,no,41,no,no,cellular,11,aug,2,-1,0,unknown,no
5270,30,technician,single,secondary,no,3286,yes,no,cellular,9,apr,1,-1,0,unknown,yes
5271,35,technician,divorced,secondary,no,48,yes,no,cellular,17,apr,1,-1,0,unknown,no
5272,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,oct,1,183,4,success,yes
5273,32,admin.,single,tertiary,no,8866,no,no,cellular,18,mar,2,-1,0,unknown,yes
5274,32,technician,married,secondary,no,348,yes,no,cellular,17,jul,1,-1,0,unknown,yes
5275,25,admin.,single,secondary,no,681,yes,no,unknown,26,jun,3,-1,0,unknown,no
5276,30,management,married,tertiary,no,1942,yes,yes,cellular,21,nov,2,178,3,other,yes
5277,53,management,married,tertiary,no,15,no,no,cellular,20,aug,2,-1,0,unknown,yes
5278,32,student,married,tertiary,no,744,yes,no,cellular,14,may,2,352,1,other,no
5279,32,blue-collar,married,primary,no,634,no,no,cellular,29,jan,1,-1,0,unknown,yes
5280,41,management,single,tertiary,no,7595,no,no,cellular,17,nov,2,-1,0,unknown,no
5281,34,self-employed,single,secondary,no,296,no,no,cellular,27,aug,13,-1,0,unknown,yes
5282,38,self-employed,single,tertiary,no,5774,yes,no,cellular,15,may,4,359,5,other,yes
5283,34,technician,single,secondary,no,2583,no,no,cellular,28,aug,1,95,2,failure,no
5284,36,management,married,secondary,no,1989,no,no,unknown,17,jun,2,-1,0,unknown,no
5285,37,blue-collar,single,secondary,no,5818,no,no,unknown,17,jun,2,-1,0,unknown,no
5286,41,technician,single,secondary,no,568,yes,no,unknown,30,may,2,-1,0,unknown,no
5287,26,student,single,secondary,no,620,no,no,cellular,17,feb,1,-1,0,unknown,yes
5288,37,management,single,tertiary,no,340,no,no,cellular,11,aug,4,-1,0,unknown,no
5289,39,services,single,secondary,no,0,yes,yes,cellular,20,apr,4,-1,0,unknown,no
5290,57,services,married,secondary,no,204,no,no,telephone,24,jul,3,-1,0,unknown,no
5291,47,technician,married,secondary,no,834,no,yes,cellular,21,nov,1,133,2,other,yes
5292,50,technician,married,secondary,no,3176,no,no,cellular,7,aug,1,-1,0,unknown,yes
5293,27,management,single,tertiary,no,2849,no,no,cellular,5,feb,1,-1,0,unknown,no
5294,57,retired,married,secondary,no,1230,no,no,cellular,6,aug,4,-1,0,unknown,no
5295,29,management,single,tertiary,no,572,no,no,cellular,4,jun,1,-1,0,unknown,yes
5296,33,admin.,single,secondary,no,5,yes,no,cellular,15,may,2,368,2,failure,yes
5297,31,admin.,single,tertiary,no,1531,yes,no,unknown,28,may,5,-1,0,unknown,no
5298,40,technician,married,secondary,no,42,no,no,cellular,13,aug,2,-1,0,unknown,yes
5299,52,technician,married,secondary,no,291,no,no,unknown,8,may,1,-1,0,unknown,no
5300,43,management,divorced,tertiary,no,580,yes,no,cellular,11,may,1,284,2,failure,yes
5301,58,management,married,tertiary,no,3342,no,no,cellular,5,feb,5,-1,0,unknown,yes
5302,28,blue-collar,married,secondary,no,86,yes,yes,unknown,15,may,1,-1,0,unknown,no
5303,56,admin.,single,secondary,no,4118,no,no,telephone,27,may,1,-1,0,unknown,yes
5304,57,admin.,single,secondary,no,5768,yes,no,unknown,19,jun,1,-1,0,unknown,yes
5305,45,admin.,divorced,secondary,no,1293,yes,yes,telephone,20,oct,1,-1,0,unknown,no
5306,34,admin.,married,secondary,no,445,no,no,cellular,19,aug,2,-1,0,unknown,no
5307,44,blue-collar,married,secondary,no,466,yes,yes,cellular,14,may,5,350,1,other,no
5308,57,entrepreneur,married,tertiary,no,1114,no,no,unknown,6,jun,2,-1,0,unknown,no
5309,57,technician,married,primary,no,3376,yes,no,telephone,2,jun,2,-1,0,unknown,yes
5310,32,services,single,secondary,yes,687,yes,no,cellular,18,may,1,-1,0,unknown,no
5311,42,technician,married,tertiary,no,-215,no,no,unknown,20,jun,5,-1,0,unknown,yes
5312,47,management,divorced,secondary,no,1208,yes,no,unknown,2,jun,7,-1,0,unknown,no
5313,59,retired,married,secondary,no,434,yes,no,unknown,12,may,3,-1,0,unknown,no
5314,46,admin.,married,tertiary,no,2552,no,no,cellular,3,sep,1,94,8,success,yes
5315,32,technician,single,tertiary,no,632,no,yes,cellular,6,aug,2,-1,0,unknown,no
5316,25,blue-collar,married,secondary,no,-102,no,no,cellular,25,jul,1,-1,0,unknown,no
5317,33,admin.,single,tertiary,no,3379,no,no,cellular,20,nov,3,-1,0,unknown,no
5318,33,blue-collar,married,secondary,no,3576,yes,no,cellular,2,apr,1,308,2,other,no
5319,67,management,divorced,tertiary,no,361,no,no,cellular,13,oct,2,-1,0,unknown,yes
5320,63,retired,married,unknown,no,2193,no,no,telephone,21,apr,4,-1,0,unknown,yes
5321,42,blue-collar,married,primary,no,201,yes,no,cellular,11,aug,1,103,3,success,yes
5322,36,blue-collar,married,secondary,no,-173,yes,no,cellular,18,may,3,-1,0,unknown,no
5323,60,retired,married,secondary,no,2586,no,no,unknown,6,jun,4,-1,0,unknown,no
5324,46,services,divorced,secondary,no,4329,no,no,cellular,21,nov,2,-1,0,unknown,yes
5325,42,entrepreneur,married,secondary,no,0,yes,no,cellular,9,apr,1,140,4,failure,yes
5326,48,unemployed,divorced,secondary,no,201,no,no,cellular,11,aug,1,-1,0,unknown,yes
5327,53,technician,single,secondary,no,925,no,no,cellular,25,aug,3,-1,0,unknown,yes
5328,43,self-employed,married,secondary,no,634,yes,no,cellular,17,nov,1,131,1,failure,no
5329,30,services,single,secondary,no,1268,yes,no,cellular,8,apr,4,320,8,other,yes
5330,37,management,single,tertiary,no,455,yes,no,cellular,13,aug,6,-1,0,unknown,yes
5331,31,management,single,tertiary,no,4718,yes,no,cellular,21,nov,1,-1,0,unknown,yes
5332,34,management,single,tertiary,no,2835,yes,no,cellular,12,aug,2,-1,0,unknown,no
5333,47,blue-collar,married,secondary,no,125,no,no,cellular,8,jul,2,-1,0,unknown,no
5334,41,admin.,married,secondary,no,21515,yes,no,unknown,5,jun,1,-1,0,unknown,no
5335,43,admin.,single,secondary,no,733,yes,no,cellular,19,nov,3,-1,0,unknown,yes
5336,27,self-employed,single,tertiary,no,516,no,no,cellular,16,feb,1,-1,0,unknown,no
5337,44,management,married,tertiary,no,5004,no,no,cellular,20,aug,2,-1,0,unknown,no
5338,29,services,married,secondary,no,3220,no,no,cellular,17,jul,3,-1,0,unknown,no
5339,60,retired,divorced,secondary,no,4974,yes,no,cellular,15,may,4,-1,0,unknown,no
5340,34,services,married,secondary,no,-538,yes,no,unknown,26,may,1,-1,0,unknown,yes
5341,57,retired,single,primary,no,604,no,no,cellular,19,nov,1,-1,0,unknown,no
5342,41,blue-collar,single,secondary,no,1564,yes,no,cellular,12,may,10,362,1,other,no
5343,36,blue-collar,single,secondary,no,40,yes,no,cellular,27,aug,3,475,4,success,yes
5344,32,blue-collar,single,secondary,no,799,no,yes,cellular,23,jul,6,-1,0,unknown,yes
5345,34,admin.,married,primary,no,239,yes,no,unknown,2,jun,2,-1,0,unknown,no
5346,60,admin.,divorced,secondary,no,12039,no,no,telephone,8,apr,1,-1,0,unknown,yes
5347,30,admin.,married,secondary,no,-68,yes,no,cellular,10,jul,1,-1,0,unknown,no
5348,32,management,married,tertiary,no,134,no,yes,cellular,29,aug,2,-1,0,unknown,no
5349,29,admin.,married,primary,no,131,yes,no,cellular,20,apr,4,-1,0,unknown,no
5350,29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1,-1,0,unknown,yes
5351,34,management,single,tertiary,no,647,yes,no,cellular,29,jan,1,-1,0,unknown,no
5352,34,management,single,tertiary,no,268,no,no,cellular,7,sep,1,-1,0,unknown,yes
5353,27,technician,single,secondary,no,3305,no,yes,cellular,28,jul,3,-1,0,unknown,no
5354,52,technician,married,unknown,no,668,yes,no,cellular,31,jul,4,-1,0,unknown,no
5355,67,self-employed,married,tertiary,no,1979,no,no,cellular,10,sep,2,-1,0,unknown,no
5356,39,technician,single,tertiary,no,25,yes,no,cellular,28,dec,1,210,2,success,yes
5357,33,management,single,tertiary,no,153,yes,no,cellular,2,feb,1,-1,0,unknown,no
5358,60,retired,married,secondary,no,523,no,no,cellular,13,aug,3,-1,0,unknown,yes
5359,39,technician,married,secondary,no,1587,yes,no,cellular,2,jun,3,-1,0,unknown,yes
5360,32,self-employed,single,secondary,no,-616,yes,no,cellular,11,may,1,-1,0,unknown,no
5361,37,blue-collar,divorced,secondary,no,333,yes,no,telephone,18,may,6,-1,0,unknown,no
5362,46,management,divorced,secondary,no,0,no,no,cellular,27,aug,5,-1,0,unknown,yes
5363,52,management,divorced,tertiary,no,0,no,no,cellular,21,nov,1,-1,0,unknown,no
5364,38,technician,married,secondary,no,403,yes,yes,unknown,17,jun,8,-1,0,unknown,no
5365,44,services,divorced,secondary,no,130,yes,no,cellular,14,may,1,371,1,failure,no
5366,32,services,married,secondary,no,387,yes,no,cellular,20,nov,2,-1,0,unknown,no
5367,44,services,divorced,secondary,no,2586,yes,no,unknown,5,may,1,-1,0,unknown,no
5368,87,retired,married,primary,no,2190,no,no,telephone,12,jan,2,-1,0,unknown,yes
5369,30,admin.,single,secondary,no,105,yes,no,cellular,21,nov,1,-1,0,unknown,no
5370,35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,3,-1,0,unknown,yes
5371,50,admin.,divorced,secondary,no,363,yes,no,unknown,16,may,1,-1,0,unknown,yes
5372,36,management,married,secondary,no,565,no,no,cellular,27,mar,1,-1,0,unknown,yes
5373,53,entrepreneur,married,tertiary,no,1961,no,no,cellular,15,dec,1,-1,0,unknown,yes
